sex,age,famsize,Pstatus,Medu,Fedu,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,famrel,freetime,goout,health,absences,alc,grade
0.0,18.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,5.0,10.0,1.4235367730214477,0.03340839052433142
0.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,8.0,-0.3819244996301757,0.03340839052433142
0.0,16.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,5.0,4.0,-0.7711842964420164,-0.5912664826702466
1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,0.007335297181664979,-0.37796558943622854
0.0,15.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,6.0,-0.7711842964420164,0.7086147163644774
0.0,15.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,-0.7711842964420164,-0.7893395693967884
1.0,15.0,0.0,1.0,4.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,-0.7711842964420164,-0.3019409779005889
0.0,15.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,24.0,0.5560155645475311,-0.7790742170141929
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,0.0,0.007335297181664979,0.7443732276371445
1.0,16.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,0.16675576773569034,0.03340839052433142
0.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,-0.7711842964420164,0.520806982020531
0.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,1.104695831913397,-0.1901578550922821
1.0,17.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,5.0,22.0,-0.3819244996301757,-1.1394618791946096
0.0,15.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,5.0,0.0,-0.3819244996301757,0.2212161248682778
0.0,15.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,5.0,0.0,-0.7711842964420164,-0.2661824666279217
0.0,15.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,-0.7711842964420164,-0.07837473228397535
0.0,15.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,6.0,-0.7711842964420164,0.41928921159481974
0.0,15.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,6.0,0.9452753613593717,-0.07837473228397535
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,5.0,16.0,-0.22250402907615036,-0.7638464105067168
1.0,15.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,5.0,0.0,1.3345351581712124,0.03340839052433142
1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,4.0,0.0,1.3345351581712124,-1.2305998762359842
1.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,1.8832154255370783,-0.48974871224453526
0.0,15.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,0.5560155645475311,0.520806982020531
1.0,19.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,4.0,6.0,-0.7711842964420164,-0.28141027313539785
0.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,0.0,-0.7711842964420164,0.520806982020531
1.0,15.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,-0.7711842964420164,-1.0889304265490416
1.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,14.0,1.104695831913397,-0.6927842530959577
0.0,18.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,5.0,4.0,6.0,0.7858548908053463,-0.17989250270968662
1.0,16.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,-0.3819244996301757,-0.06810937990137984
1.0,16.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,5.0,0.0,2.0426358960911037,-1.1545752647003447
1.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,0.0,1.8832154255370783,-0.6927842530959577
1.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,5.0,8.0,0.16675576773569034,-0.8908573398224996
1.0,17.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,0.3965950939935057,-1.291965967400464
1.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,0.9452753613593717,-0.7030496054785532
1.0,16.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,2.0,2.0,0.3965950939935057,-0.8653641809324281
1.0,17.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,5.0,5.0,0.0,0.7858548908053463,-0.9771473037407348
1.0,17.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,2.0,10.0,-0.7711842964420164,-1.078665074166446
1.0,16.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,4.0,0.0,0.9452753613593717,-0.40345874832630013
0.0,16.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,-0.7711842964420164,1.8054603745477786
0.0,16.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,4.0,0.0,-0.7711842964420164,0.3075060887865129
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,3.0,0.0,-0.7711842964420164,1.5058695173955254
1.0,16.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,2.0,4.0,0.9452753613593717,-0.5912664826702466
1.0,16.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,0.0,-0.7711842964420164,1.693677251739472
1.0,17.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,0.007335297181664979,-0.36770023705363303
0.0,16.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,3.0,0.0,-0.7711842964420164,0.6325901048288377
0.0,16.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,0.0,-0.7711842964420164,0.9066878030910193
1.0,17.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,2.0426358960911037,-0.1901578550922821
0.0,16.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,5.0,0.0,0.3965950939935057,0.5055791755130549
1.0,17.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,0.3965950939935057,-0.36770023705363303
1.0,16.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,8.0,1.4939556287252378,-0.39319339594370467
1.0,17.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,-0.7711842964420164,0.0942051955524949
1.0,16.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,0.5560155645475311,-0.17989250270968662
1.0,16.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,-0.3819244996301757,0.19572296597820618
0.0,17.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,0.0,0.5560155645475311,1.8206881810552549
0.0,17.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,32.0,0.5560155645475311,0.7188800687470729
0.0,16.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,-0.3819244996301757,1.0944955374349656
1.0,17.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,6.0,0.5560155645475311,0.3835307003221526
1.0,16.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,-0.3819244996301757,-0.39319339594370467
1.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,3.0,5.0,0.0,-0.3819244996301757,0.8811946442009476
0.0,17.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,10.0,0.007335297181664979,0.4953138231304593
1.0,17.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,0.7858548908053463,-0.5912664826702466
0.0,16.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,2.0,6.0,-0.7711842964420164,0.3075060887865129
0.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,0.0,-0.7711842964420164,0.11969835444256655
1.0,17.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,16.0,2.4318956929029443,-0.10386789117404699
1.0,16.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,0.0,1.4939556287252378,-0.2661824666279217
1.0,16.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,3.0,0.0,-0.7711842964420164,0.3329992476765846
0.0,17.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,8.0,-0.7711842964420164,1.0944955374349656
1.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,5.0,4.0,-0.3819244996301757,0.6070969459387662
1.0,16.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,16.0,1.8832154255370783,-0.10386789117404699
0.0,17.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,2.0,30.0,0.5560155645475311,1.0944955374349656
0.0,16.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,3.0,0.0,-0.3819244996301757,-0.17989250270968662
0.0,16.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,0.7858548908053463,0.9066878030910193
0.0,16.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,0.007335297181664979,0.10943300205997104
0.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,0.0,0.007335297181664979,1.0082055735167306
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,3.0,21.0,-0.3819244996301757,0.520806982020531
0.0,16.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,5.0,5.0,6.0,-0.7711842964420164,0.520806982020531
0.0,17.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,5.0,14.0,1.4939556287252378,-0.8756295333150236
0.0,16.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,0.16675576773569034,0.007915231634259778
0.0,16.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,-0.7711842964420164,1.0082055735167306
0.0,16.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,0.3965950939935057,0.40902385921222423
0.0,17.0,0.0,1.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,0.0,-0.7711842964420164,0.10943300205997104
0.0,19.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,-0.3819244996301757,0.2212161248682778
1.0,17.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,5.0,3.0,15.0,2.4318956929029443,0.3329992476765846
0.0,16.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,-0.7711842964420164,0.520806982020531
1.0,18.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,10.0,0.9452753613593717,0.03340839052433142
0.0,17.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,6.0,-0.3819244996301757,0.03340839052433142
0.0,17.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,0.007335297181664979,1.1097233439424419
0.0,17.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,16.0,0.9452753613593717,-0.36770023705363303
1.0,18.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,10.0,0.9452753613593717,-0.37796558943622854
0.0,17.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,0.3965950939935057,0.40902385921222423
0.0,17.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,0.0,-0.7711842964420164,0.3075060887865129
0.0,17.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,0.0,-0.3819244996301757,-0.17989250270968662
0.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,12.0,-0.7711842964420164,0.2212161248682778
0.0,16.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,-0.7711842964420164,0.6070969459387662
1.0,18.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,9.0,2.98057596026881,-0.47948335986193985
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,5.0,4.0,-0.7711842964420164,1.3077964306689838
0.0,18.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,-0.7711842964420164,-0.9771473037407348
0.0,17.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,3.0,2.0,0.007335297181664979,1.8206881810552549
1.0,17.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,3.0,3.0,0.0,0.007335297181664979,-0.1901578550922821
1.0,18.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.4318956929029443,-0.40345874832630013
0.0,17.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,-0.3819244996301757,1.2062786602432725
0.0,17.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,-0.3819244996301757,0.4447823704848914
1.0,17.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,-0.7711842964420164,0.40902385921222423
1.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,0.007335297181664979,0.520806982020531
1.0,16.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,0.9452753613593717,0.6070969459387662
1.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,5.0,2.0,-0.7711842964420164,-0.6775564465884817
1.0,16.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,0.0,0.007335297181664979,0.2212161248682778
1.0,17.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,2.98057596026881,1.4195795534772906
0.0,16.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,-0.7711842964420164,-0.48974871224453526
0.0,16.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,0.0,-0.3819244996301757,0.6325901048288377
0.0,18.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,18.0,-0.7711842964420164,-0.37796558943622854
0.0,18.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,5.0,16.0,-0.7711842964420164,-0.6927842530959577
0.0,18.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,14.0,-0.7711842964420164,-1.1649550380846811
1.0,18.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,1.0,26.0,0.16675576773569034,-1.0889304265490416
1.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,5.0,6.0,-0.3819244996301757,-0.6672910942058862
0.0,17.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,4.0,-0.7711842964420164,0.9066878030910193
0.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,10.0,-0.3819244996301757,-0.2661824666279217
0.0,16.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,5.0,5.0,4.0,-0.3819244996301757,0.03340839052433142
0.0,17.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-0.7711842964420164,0.520806982020531
0.0,17.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,14.0,-0.7711842964420164,-0.7638464105067168
1.0,18.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,2.0,16.0,1.8832154255370783,-1.078665074166446
0.0,17.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,8.0,-0.7711842964420164,-0.36770023705363303
0.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,4.0,0.007335297181664979,1.018470925899326
0.0,17.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,-0.7711842964420164,0.9321809619810909
1.0,17.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,8.0,0.3965950939935057,1.1199886963250374
1.0,17.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,0.5560155645475311,0.2212161248682778
1.0,16.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,3.0,7.0,-0.7711842964420164,0.9066878030910193
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,4.0,-0.3819244996301757,1.0082055735167306
0.0,17.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,0.3965950939935057,0.007915231634259778
1.0,17.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,-0.7711842964420164,0.7949046802827126
0.0,17.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,5.0,10.0,0.5560155645475311,-0.07837473228397535
0.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,4.0,10.0,-0.7711842964420164,-0.47948335986193985
0.0,18.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,10.0,-0.7711842964420164,-0.06810937990137984
1.0,16.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0,7.0,-0.7711842964420164,1.3077964306689838
0.0,17.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,5.0,4.0,-0.3819244996301757,-0.17989250270968662
